Time,Setpoint,Measured_Temperature,True_Temperature,Ambient_Temp,Controller_Output,Error,Delta_Error
54,25,28.695943837653253,28.41499025529083,25,0.41577479640410137,-3.695943837653253,0.4912834255784162
55,25,27.495841219473302,28.522379047229204,25,0.5544517644642625,-2.495841219473302,1.200102618179951
56,25,28.017840836688922,28.67073149115506,25,0.0073450655736448135,-3.0178408366889222,-0.52199961721562
57,25,29.361841327327987,28.65462166150763,25,0.0073450655736448135,-4.361841327327987,-1.3440004906390648
58,25,28.28214554752165,28.638592179970765,25,0.5544517644642625,-3.282145547521651,1.079695779806336
59,25,28.548571781531233,28.786365008478988,25,0.0073450655736448135,-3.5485717815312334,-0.26642623400958243
60,25,28.641431962321537,28.769678454257882,25,0.1281133893885966,-3.641431962321537,-0.09286018079030356
61,25,29.06516895432809,28.789215196246673,25,0.0073450655736448135,-4.06516895432809,-0.42373699200655324
62,25,28.68946941521815,28.77251442665477,25,0.3701800229381968,-3.6894694152181486,0.3756995391099416
63,25,28.390131435775505,28.86447576646738,25,0.33752006920092864,-3.390131435775505,0.29933797944264384
64,25,28.55861982256545,28.946204915254363,25,0.07730131848498008,-3.5586198225654506,-0.16848838678994582
65,25,28.452980002644495,28.94965565219221,25,0.24394467633473124,-3.4529800026444946,0.10563981992095606
66,25,27.934999888450246,29.002957411388394,25,0.42570594714157795,-2.934999888450246,0.5179801141942484
67,25,28.471628886127736,29.11038561415834,25,0.0073450655736448135,-3.4716288861277356,-0.5366289976774894
68,25,28.69785706069561,29.092083000424402,25,0.035556735891961906,-3.697857060695611,-0.22622817456787558
69,25,28.15709225525831,29.0823140489206,25,0.434015418903934,-3.157092255258309,0.540764805437302
70,25,28.762391257182703,29.191833078608408,25,0.0073450655736448135,-3.7623912571827027,-0.6052990019243936
71,25,28.443407735038967,29.173124243950824,25,0.34612984146885234,-3.443407735038967,0.3189835221437356
72,25,28.65803495083503,29.255890487134167,25,0.04416325236086116,-3.658034950835031,-0.2146272157960638
73,25,28.522977899377885,29.247880053180037,25,0.2592602680816234,-3.522977899377885,0.13505705145714586
74,25,29.337328662027822,29.30427762192188,25,0.0073450655736448135,-4.337328662027822,-0.8143507626499371
75,25,30.042041802426425,29.28500796776485,25,0.007345065573644813,-5.042041802426425,-0.7047131403986029
76,25,29.063780199593005,29.265834421408883,25,0.5544517644642625,-4.063780199593005,0.9782616028334203
77,25,28.650946629345576,29.410478866186704,25,0.38530878882240255,-3.650946629345576,0.41283357024742884
78,25,29.2799675025798,29.50378564716101,25,0.007345065573644814,-4.279967502579801,-0.6290208732342251
79,25,28.784532904708882,29.483520942576877,25,0.4173330977248611,-3.7845329047088825,0.4954345978709185
80,25,29.629839158758152,29.586046739094837,25,0.0073450655736448135,-4.629839158758152,-0.8453062540492695
